year,term_name,longitude_degree,started_at,timezone,calendar_system,source_title,source_url,source_rank,adopted,note
1902,大暑,120,"1902-07-24 05:10:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1902,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1902,立秋,135,"1902-08-08 21:22:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1902,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1902,処暑,150,"1902-08-24 11:53:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1902,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1902,白露,165,"1902-09-08 23:46:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1902,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1902,秋分,180,"1902-09-24 08:55:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1902,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1902,寒露,195,"1902-10-09 14:45:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1902,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1902,霜降,210,"1902-10-24 17:36:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1902,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1902,立冬,225,"1902-11-08 17:18:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1902,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1902,小雪,240,"1902-11-23 14:35:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1902,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1902,大雪,255,"1902-12-08 09:41:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1902,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1902,冬至,270,"1902-12-23 03:36:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1902,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,小寒,285,"1903-01-06 20:44:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,大寒,300,"1903-01-21 14:14:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,立春,315,"1903-02-05 08:31:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,雨水,330,"1903-02-20 04:41:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,啓蟄,345,"1903-03-07 02:59:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,春分,0,"1903-03-22 04:15:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,清明,15,"1903-04-06 08:26:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,穀雨,30,"1903-04-21 15:59:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,立夏,45,"1903-05-07 02:25:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,小満,60,"1903-05-22 15:45:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,芒種,75,"1903-06-07 07:07:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,夏至,90,"1903-06-23 00:05:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,小暑,105,"1903-07-08 17:37:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,大暑,120,"1903-07-24 10:59:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,立秋,135,"1903-08-09 03:16:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,処暑,150,"1903-08-24 17:42:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,白露,165,"1903-09-09 05:42:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,秋分,180,"1903-09-24 14:44:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,寒露,195,"1903-10-09 20:42:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,霜降,210,"1903-10-24 23:23:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,立冬,225,"1903-11-08 23:13:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,小雪,240,"1903-11-23 20:21:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,大雪,255,"1903-12-08 15:35:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1903,冬至,270,"1903-12-23 09:20:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1903,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,小寒,285,"1904-01-07 02:37:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,大寒,300,"1904-01-21 19:58:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,立春,315,"1904-02-05 14:24:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,雨水,330,"1904-02-20 10:25:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,啓蟄,345,"1904-03-06 08:52:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,春分,0,"1904-03-21 09:59:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,清明,15,"1904-04-05 14:19:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,穀雨,30,"1904-04-20 21:42:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,立夏,45,"1904-05-06 08:19:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,小満,60,"1904-05-21 21:29:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,芒種,75,"1904-06-06 13:01:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,夏至,90,"1904-06-22 05:51:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,小暑,105,"1904-07-07 23:32:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,大暑,120,"1904-07-23 16:50:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,立秋,135,"1904-08-08 09:12:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,処暑,150,"1904-08-23 23:36:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,白露,165,"1904-09-08 11:38:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,秋分,180,"1904-09-23 20:40:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,寒露,195,"1904-10-09 02:36:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,霜降,210,"1904-10-24 05:19:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,立冬,225,"1904-11-08 05:05:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,小雪,240,"1904-11-23 02:16:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
1904,大雪,255,"1904-12-07 21:25:00",Asia/Tokyo,modern_astronomical,"国立天文台 暦計算室 二十四節気・雑節 長期版",https://eco.mtk.nao.ac.jp/cgi-bin/koyomi/cande/phenomena_sy.cgi?year=1904,S,true,国立天文台長期版の中央標準時。秒は00秒、24:00表記は翌日00:00に正規化。
